reviewer_name,review_content,full_review_link,rating,review_time_information,reply_from_owner,reply_text
Marco Mertins,I had a day ticket. I am not a member. The massage was shorter than booked but i got a coupon as gift. When you dont know the place you are a little bit lost. You must find personel to ask for help. There is a lot of fitness posibillities &,https://goo.gl/maps/igV7N8NG1kMA6tqD7,4,vor 4 Jahren,True,Thank you Marco for your kind words If you are interested in becoming a member I would love to get you in touch with one of my colleagues from our Membership Team. Kind regards Maria (Übersetzt von Google) Danke Marco für die freundlichen Worte Wenn Sie daran interessiert sind Mitglied zu werden würde ich mich sehr freuen Sie mit einem meiner Kollegen aus unserem Mitgliedschaftsteam in Verbindung zu setzen. Herzliche Grüße Maria
J.J D,I do not recommend this so-called high-end Gym/Spa to anyone else other than the Nouveau Riche bling gang of a certain ethnic group in this city and country whose rude and coarse behaviours are well-documented and known amongst the locals &,https://goo.gl/maps/tVjFMVHmssdJKETc7,2,vor 3 Jahren,False,
Philippe Meyer,Very nice rooms. Warm welcome for the staff. Amazing sports facilities. Breakfast is ok good quality but not a huge choice. Recommended &,https://goo.gl/maps/iPZiHKvkpuGwNbWM6,4,vor 3 Jahren,True,Dear Philippe Thank you for reviewing our Club. We are delighted to see that you have enjoyed our facilities and services that much. We always strive to improve what we do for you and we would be delighted to know more about your experience. Do not hesitate to contact us on +49 30 8906888 68. We look forward to welcoming you very soon. Best regards Your Aspria Team (Übersetzt von Google) Lieber Philippe Vielen Dank für die Überprüfung unseres Clubs. Wir freuen uns dass Sie unsere Einrichtungen und Dienstleistungen so sehr genossen haben. Wir sind stets bemüht das zu verbessern was wir für Sie tun und würden uns freuen mehr über Ihre Erfahrungen zu erfahren. Zögern Sie nicht uns unter +49 30 8906888 68 zu kontaktieren. Wir freuen uns Sie bald willkommen zu heißen. Freundliche Grüße Ihr Aspria-Team
Jan Bertrand,Away from the noise and buzz you find a well suited sport/wellness resort. Swim on 25m run gym or join the courses. The rooms are ok and well equiped. It takes you 5min. to the kudammm restaurant bars.. &,https://goo.gl/maps/ykGjmk6vLw73kNjj7,4,vor 4 Jahren,True,Thanks for the honest and positive feedback Jan Looking Forward to haveing you back with us soon. (Übersetzt von Google) Danke für das ehrliche und positive Feedback Jan Ich freue mich darauf Sie bald wieder bei uns zu haben.
Adriana Kelentric,Hotel is ok its can be better because it has four stars. Clean servis is not good they just make up a beds and that's it. &,https://goo.gl/maps/A4Ry8f2mtpb6K3nU6,4,vor einem Jahr,False,
Daniel Gorr,Update: 34 degrees Celsius and NO air-conditioning. This is for 120¬ p.M. u acceptable. &,https://goo.gl/maps/gM5xGhnZr1hs7Krt8,1,vor 4 Jahren,False,
Maka Mak,(Übersetzt von Google) Während der Pandemie geschlossen und nur langsam geöffnet. Großer Pool und schöne Terrasse. Alina Maria Schuette eine polnische Malerin aus Danzig hat hier ihr Atelier. &,https://goo.gl/maps/MNdHYjNeVNJajNUW8,5,vor 2 Jahren,False,
Audrey Chorosis,Great fitness club but what a pity to pay everytime extra price for small services. This should be definitely included in the monthly subscription which is already very high... &,https://goo.gl/maps/2iLzytSuh7sfNE6t7,3,vor 4 Jahren,True,Hi Audrey thank you very much for your candid review of our club. Your feedback is extremely valuable to us as we strive to improve with each and every stay. So glad you enjoy our facilities. We have a lot of different memberships to fit any budget and schedule. Furthermore and what distinguishes us from other studios we offer extra services that are already included in our memberships like two towels access to the sauna area with a whirlpool and hammam over 190 classes weekly functional training a 25-meter pool etc. If youd like to discuss this further or if you need additional information about any of our facilities please dont hesitate to contact us at 030 890 6888-0. Hoping to see you soon at Aspria. Warm regards Aspria Team (Übersetzt von Google) Hallo Audrey vielen Dank für Ihre ehrliche Bewertung unseres Clubs. Ihr Feedback ist für uns äußerst wertvoll da wir bestrebt sind uns mit jedem Aufenthalt zu verbessern. Schön dass Sie unsere Einrichtungen genießen. Wir haben viele verschiedene Mitgliedschaften für jedes Budget und jeden Zeitplan. Darüber hinaus und was uns von anderen Studios unterscheidet bieten wir zusätzliche Leistungen die in unseren Mitgliedschaften bereits enthalten sind wie zwei Handtücher Zugang zum Saunabereich mit Whirlpool und Hamam über 190 Kurse pro Woche funktionelles Training ein 25-Meter-Becken etc. Wenn Sie dies weiter besprechen möchten oder zusätzliche Informationen über eine unserer Einrichtungen benötigen zögern Sie bitte nicht uns unter 030 890 6888-0 zu kontaktieren. Wir hoffen Sie bald bei Aspria zu sehen. Herzliche Grüße Aspria-Team
Sergey Anastasov,(Übersetzt von Google) Trotz der Tatsache dass dies ein Luxus-Sportclub ist sind die Leute hier nicht die angenehmsten manchmal aggressiv außerdem hat jemand meine Turnschuhe gestohlen ... Und die Sauberkeit wird hier schlecht &,https://goo.gl/maps/Jv9bqk2Mf2NwAZcdA,2,vor 4 Jahren,False,
Zein Alabdeen,Nice Hotel nice Service clean facilities. great quality and tasty food. Spa and pool are enjoyable and relaxing experience that is not new for Aspria Clubs chain &,https://goo.gl/maps/QbMgFY7eyVezp7CPA,5,vor 4 Jahren,False,
Victor Dembovsky,Ery good facilities- hotel and fitness with swimming pool and spa (Übersetzt von Google) &,https://goo.gl/maps/ANtKCkryvPD6Qra67,5,vor 7 Monaten,False,
Julio Triana,Simply the best gym in Berlin. Great atmosphere for exercising independent of your level. I really like the convenience of having a pool on site. &,https://goo.gl/maps/o8rbdPXCKuReNsgD7,5,vor 4 Jahren,True,Thanks for all the Aspria love (Übersetzt von Google) Danke für all die Aspria-Liebe
Antoinette Koering,(Übersetzt von Google) Sehr schönes Sportgerät. (Original) Très bel équipement sportif.,https://goo.gl/maps/NAyHGi2t3jeZ2D8A9,5,vor 4 Monaten,True,(Übersetzt von Google) Vielen Dank für diese tolle Bewertung. Prost Sandra Schmalzried Hauptgeschäftsführer Aspria Berlin (Original) Merci beaucoup pour cette belle évaluation. Salutations Sandra Schmalzried General Manager Aspria Berlin
Suzan Gibril,Lovely experience at the Aspria in Berlin. Great neighbourhood very friendly and helpful staff. Highly recommended &,https://goo.gl/maps/B437Ce6KhpY6ozW47,5,vor einem Jahr,False,
Veit Mürz,Please bring back CNN and BBC on the new HD Screens for the treadmills and X-Trainers. This a big important thing for the international/diplomatic crowd at your esteemed club. Otherwise the refurb is fantastic. Thanks for investing. &,https://goo.gl/maps/3KvNAwDRFhi1zheV7,4,vor 4 Jahren,True,Good morning and thank you so much for all of your positive feeback We are already working on a solution for the missing TV programmes. After our refurbishment we are facing minor problems concerning the TV signals. Thank you for your patience Best regards Maria (Übersetzt von Google) Guten Morgen und vielen Dank für all Ihre positive Rückmeldung Wir arbeiten bereits an einer Lösung für die fehlenden TV-Programme. Nach unserer Sanierung stehen wir vor kleineren Problemen bei den Fernsehsignalen. Vielen Dank für Ihre Geduld Viele Grüße Maria
MrJark0,(Übersetzt von Google) Hotel mit freundlichem und professionellem Service sauberen Zimmern mehreren gut ausgestatteten Konferenzräumen. Es gibt eine Tiefgarage die Zufahrt von der Autobahn ist einfach. &,https://goo.gl/maps/Jb9PEhMjaaXz66HB6,4,vor 6 Jahren,False,
Christoffer Liljekvist,Really nice and affordable hotel. The rooms are nice and in addition to being a good hotel there is also access to most of the spa and wellness facilities for business facilities. &,https://goo.gl/maps/4goXJadAifEwdDa69,4,vor 4 Jahren,True,Thank you Christoffer for your kind words which we happily share with the whole team We are looking Forward to hopefully having you back with us soon. Kind regards Maria  Team Aspria (Übersetzt von Google) Vielen Dank Christoffer für Ihre freundlichen Worte die wir gerne mit dem gesamten Team teilen Wir freuen uns Sie bald wieder bei uns zu haben. Herzliche Grüße Maria - Team Aspria
INFERNAL MAYDAY,overall some racist staff and it's not for vacation cause u have a card everywhere u go even if u come late u should but ur card to open the door outside then swipe ur card inside to get to the elevator ...if weren't for fatemier a great &,https://goo.gl/maps/4B6hixPJQWePtkPa9,1,vor 7 Jahren,True,Thank you very much for taking the time to write a review. We are extremely concerned with the experience described in your review and would like to conduct an investigation on this matter. Please accept our apologies. It goes without saying that we at Aspria take this issue very seriously. In fact we employ a rather large number of foreign staff members at our club in Berlin which we believe contributes to making this a very special place. I invite you to contact Benjamin Wetzer Reception Manager directly on bwetzer aspria.de so we can make the necessary diligences in dealing with your feedback. In the meantime we hope you had a safe return home and wish you a very good week. Kind regards Your Aspria Team (Übersetzt von Google) Vielen Dank dass Sie sich die Zeit genommen haben eine Bewertung zu schreiben. Wir sind sehr besorgt über die in Ihrer Bewertung beschriebenen Erfahrungen und würden gerne eine Untersuchung in dieser Angelegenheit durchführen. Wir bitten vielmals um Entschuldigung. Selbstverständlich nehmen wir bei Aspria dieses Thema sehr ernst. Tatsächlich beschäftigen wir in unserem Club in Berlin eine ziemlich große Anzahl ausländischer Mitarbeiter was unserer Meinung nach dazu beiträgt diesen Ort zu einem ganz besonderen Ort zu machen. Ich lade Sie ein Benjamin Wetzer Rezeptionsleiter direkt unter bwetzer aspria.de zu kontaktieren damit wir mit der notwendigen Sorgfalt auf Ihr Feedback eingehen können. In der Zwischenzeit hoffen wir dass Sie gut nach Hause zurückgekehrt sind und wünschen Ihnen eine schöne Woche. Mit freundlichen Grüßen Ihr Aspria-Team
Katarina Hans,(Übersetzt von Google) Ich gehe jetzt schon seit vielen Jahren. Alles super (Original) &,https://goo.gl/maps/ApjY4cXuRcmhApWi8,4,vor 7 Monaten,False,
Polina Bauer,Is really the best sports club for a family with small or bigger kids It has it all for all ages in a very nice quality &,https://goo.gl/maps/cNJcfFdcrERd1GSn8,5,vor 3 Jahren,True,Dear Polina Bauer we are very grateful for your feedback. If you have any other comments or additional feedback don't hesitate to contact us under 030 890 6888-0. Best regards the Aspria team (Übersetzt von Google) Liebe Polina Bauer wir sind Ihnen sehr dankbar für Ihr Feedback. Wenn Sie weitere Kommentare oder zusätzliches Feedback haben Zögern Sie nicht uns unter 030 890 6888-0 zu kontaktieren. Mit freundlichen Grüßen das Aspria-Team
Markus Jungnickel,Best gym in Berlin (Übersetzt von Google) Bestes Fitnessstudio in Berlin,https://goo.gl/maps/byrDZtc2WkkY3g8w5,5,vor 3 Monaten,True,It feels great to read your feedback:) thank you for taking the time doing it. See you soon Sandra General Manager (Übersetzt von Google) Es fühlt sich großartig an Ihr Feedback zu lesen :) Vielen Dank dass Sie sich die Zeit dafür genommen haben. Bis bald Sandra Hauptgeschäftsführer
Svetlana Smolyakova,(Übersetzt von Google) Teuer und dumm. Und Russen ohne Höschen zu treffen ist nicht immer eine angenehme Überraschung. Und Sie werden sie dort definitiv treffen. &,https://goo.gl/maps/XqVd9JiKbg1iow9R6,3,vor 5 Jahren,True,Dear Svetlana Smolyakova thank you for your open feedback and your honest review We regret that we have not been able to fully convince you of our club so far. We are happy to include your feedback regarding our sauna area in the next department head meeting in order to redirect the respective points to the right places. We hope to welcome you back to our club soon. Your Aspria Team (Übersetzt von Google) Liebe Svetlana Smolyakova vielen Dank für Ihr offenes Feedback und Ihre ehrliche Bewertung Wir bedauern dass wir Sie bisher nicht voll und ganz von unserem Club überzeugen konnten. Gerne nehmen wir Ihr Feedback zu unserem Saunabereich in die nächste Abteilungsleitersitzung auf um die jeweiligen Punkte an die richtigen Stellen weiterzuleiten. Wir hoffen Sie bald wieder in unserem Club begrüßen zu dürfen. Ihr Aspria-Team
Janine Alayce Kolberg,Top (Übersetzt von Google) Oben,https://goo.gl/maps/V94FdFRSYL66aW547,5,vor einem Monat,True,Hallo Janine vielen Dank für deine 5 Sterne Rückmeldung. Freuen uns sehr dass die Zeit im Aspria deinen Erwartungen entsprochen hat und du einen schönen Aufenthalt bei uns hattest. Mit herzlichem Gruß Sandra Schmalzried General Manager Aspria Berlin
Debrasso Magazin,My gym great sport club.Lots of curses good trainers.Sauna Harmam and nice roof top terrace. &,https://goo.gl/maps/XyaTPhUC39jJaKMf6,5,vor 3 Jahren,False,
Klaus Pfaff,A friend's son goes there He says it's the best I went there once to watch how a training day is going It looked quite impressive &,https://goo.gl/maps/uDp9mYCsUvLdcR2U6,5,vor 9 Jahren,False,
Slawek Kobylka,(Übersetzt von Google) Bisher mein Lieblingshotel in Berlin mit Schwimmbad. 25-Meter-Schwimmbad mit Hotel ;) &,https://goo.gl/maps/5ZGwBFU6qKUk6mp1A,5,vor 7 Jahren,False,
Jeremiah S. Richter,Servicemind personal breakfast great many good opportunitis (Übersetzt von Google) &,https://goo.gl/maps/xCkJzoM7XRJuaTAe7,5,vor einem Jahr,False,
Eyad Aljardan 'J'/ 'D,1/'F,Good hotel with spa.. The problem there is no public transport station near to it.. and no enough parking outside &,,4,vor 6 Jahren,True,Dear Mr. Aljardan Thank you very much for your very positive review. We are delighted to hear that you have enjoyed your stay at our Club Aspria Berlin Kudamm. We look forward to welcoming you again and for your comfort the following bus routes stop in the vicinity of the Club: 104 M19 M29 N42 X10. Within a short walk youll also find the city train stations Halensee (S41 S42 S46) and Charlottenburg (S46 S5 S7 S75). Kind regards Your Aspria Team (Übersetzt von Google) Sehr geehrter Herr Aljardan vielen Dank für Ihre sehr positive Bewertung. Wir freuen uns zu hören dass Sie Ihren Aufenthalt in unserem Club Aspria Berlin Kudamm genossen haben. Wir freuen uns Sie wieder bei uns begrüßen zu dürfen und für Ihren Komfort halten die folgenden Buslinien in der Nähe des Clubs: 104 M19 M29 N42 X10. In wenigen Gehminuten erreichen Sie auch die S-Bahnhöfe Halensee (S41 S42 S46) und Charlottenburg (S46 S5 S7 S75). Mit freundlichen Grüßen Ihr Aspria-Team
Miroslav Hajný,Super Spa nice pool good Fitness very good Restaurant and Bistro in Spa. (Übersetzt von Google) &,https://goo.gl/maps/iksHPV1UAP4pZM5j9,5,vor 5 Jahren,True,Thank you very much for the review. We are looking forward to your next visit. Your Aspria Team (Übersetzt von Google) Vielen Dank für die Bewertung. Wir freuen uns auf Ihren nächsten Besuch. Ihr Aspria-Team
Giovanni De Dominicis,Nice place very good location and room. Prices are not bad (Übersetzt von Google) &,https://goo.gl/maps/AqWiqnJT1z1axPis8,4,vor 5 Jahren,True,Thank you for your review. We are looking forward to welcoming you soon again. (Übersetzt von Google) Vielen Dank für Ihre Bewertung. Wir freuen uns Sie bald wieder begrüßen zu dürfen.
Anouar Hmidi,I highly recommend Aspria hotel. It is very well located and offers excellent services. &,https://goo.gl/maps/fqtrEGeixBTBdVZw5,5,vor 3 Jahren,True,Dear Anouar Hmidi Thank you for your excellent rating of our Club. We are delighted to see that you have enjoyed your time with Aspria. If you wish to share more detail about your experience or have any other questions we would love to hear from you on: berlin_mail aspria.de. We look forward to seeing you in the Club very soon again. Best regards Your Aspria Team (Übersetzt von Google) Lieber Anouar Hmidi Vielen Dank für Ihre hervorragende Bewertung unseres Clubs. Wir freuen uns dass Sie Ihre Zeit bei Aspria genossen haben. Wenn Sie mehr über Ihre Erfahrungen erfahren möchten oder andere Fragen haben würden wir uns freuen von Ihnen zu hören: berlin_mail aspria.de. Wir freuen uns Sie bald wieder im Club zu sehen. Freundliche Grüße Ihr Aspria-Team
Mariola Korba,(Übersetzt von Google) Ein gemütliches Hotel mit Swimmingpool Fitness Massage Fitnessraum und Sauna &,https://goo.gl/maps/gKr1zQvoMEogCtXi7,5,vor 3 Jahren,False,
Ina Kirsch,Great fitness and spa. Restaurant needs to do better. (Übersetzt von Google) &,https://goo.gl/maps/MEchcDGWY6ar8srTA,4,vor 3 Monaten,True,Dear Ina Thank you for reviewing our Club. We are delighted to see that you have enjoyed the fitness and Spa area. We always strive to improve what we do for you and we would be delighted to know more about your experience. Do not hesitate to contact us on: berlin_mail aspria.de. We look forward to welcoming you very soon. Best regards Your Aspria Team (Übersetzt von Google) Liebe Ina Vielen Dank für die Überprüfung unseres Clubs. Wir freuen uns dass Sie den Fitness- und Spa-Bereich genossen haben. Wir sind stets bemüht das zu verbessern was wir für Sie tun und würden uns freuen mehr über Ihre Erfahrungen zu erfahren. Zögern Sie nicht uns unter berlin_mail aspria.de zu kontaktieren. Wir freuen uns Sie bald willkommen zu heißen. Freundliche Grüße Ihr Aspria-Team
